,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
2409,326595.6355632582,0.0,326595.6355632582,326595.6355632582,6586.316351955433
2410,198792.99998419208,0.0,198792.99998419208,198792.99998419208,4126.545967763307
2411,189447.74433393724,0.0,189447.74433393724,189447.74433393724,3942.621658864761
2412,134662.14961826758,0.0,134662.14961826758,134662.14961826758,2850.1802858855176
2413,98848.64200086246,0.0,98848.64200086246,98848.64200086246,2103.5742772788985
2414,108704.42657423015,0.0,108704.42657423015,108704.42657423015,2272.5931711784674
2415,70478.37963849677,0.0,70478.37963849677,70478.37963849677,1499.5548116099942
2416,34691.486104936936,0.0,34691.486104936936,34691.486104936936,736.6839473995088
2417,9231.910210755172,0.0,9231.910210755172,9231.910210755172,195.48696657338016
2418,99733.79992911694,0.0,99733.79992911694,99733.79992911694,1797.3176617595373
2419,47133.02147202607,0.0,47133.02147202607,47133.02147202607,1001.380259361875
2420,0.0,0.0,0.0,0.0,0.0
2421,0.0,0.0,0.0,0.0,0.0
2422,0.0,0.0,0.0,0.0,0.0
2423,0.0,0.0,0.0,0.0,0.0
2424,228528.74802427806,0.0,228528.74802427806,228528.74802427806,3922.453833832453
2425,143004.68394315735,0.0,143004.68394315735,143004.68394315735,3017.7838356282236
2426,126359.31582582602,0.0,126359.31582582602,126359.31582582602,2681.7477706684945
2427,52914.99348013915,0.0,52914.99348013915,52914.99348013915,1126.6522765617542
2428,121244.2434451884,0.0,121244.2434451884,121244.2434451884,2340.791456134844
2429,304085.86062647094,0.0,304085.86062647094,304085.86062647094,6158.510578852777
2430,308757.4733282624,0.0,308757.4733282624,308757.4733282624,6247.22411563884
2431,260073.44782004322,0.0,260073.44782004322,260073.44782004322,5316.831253407062
2432,202278.62373627795,0.0,202278.62373627795,202278.62373627795,4194.08931975357
2433,304616.8818800272,0.0,304616.8818800272,304616.8818800272,6168.562727643982
2434,349769.1852825094,0.0,349769.1852825094,349769.1852825094,7021.359978520802
2435,513837.8633820412,0.0,513837.8633820412,513837.8633820412,10043.781417168446
2436,655290.4335241448,0.0,655290.4335241448,655290.4335241448,12568.254797295169
2437,758692.0961238133,0.0,758692.0961238133,758692.0961238133,14372.782767448964
2438,643983.78870009,0.0,643983.78870009,643983.78870009,12368.889215777352
2439,891051.0976014208,0.0,891051.0976014208,891051.0976014208,16637.58239337405
2440,1036855.4033218739,0.0,1036855.4033218739,1036855.4033218739,19079.168264736953
2441,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19454.016767890178
2442,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19453.987264282805
2443,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19453.957760668054
2444,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19453.92825704592
2445,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19453.898753416423
2446,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19453.86924977954
2447,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19453.839746135283
2448,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19453.810242483654
2449,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19453.780738824637
2450,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19453.751235158248
2451,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19453.72173148449
2452,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19453.69222780335
2453,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19453.66272411483
2454,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19453.633220418942
2455,560280.8121227418,0.0,560280.8121227418,560280.8121227418,10879.889027420963
2456,624075.1332735255,0.0,624075.1332735255,624075.1332735255,12016.565917061307
2457,845724.2195423906,0.0,845724.2195423906,845724.2195423906,15866.950403296785
2458,670602.7849058685,0.0,670602.7849058685,670602.7849058685,12837.101613971296
2459,641204.4855913451,0.0,641204.4855913451,641204.4855913451,12319.414375165667
2460,801925.9587022673,0.0,801925.9587022673,801925.9587022673,15117.383254390552
2461,683449.6662611648,0.0,683449.6662611648,683449.6662611648,13062.404153514366
2462,681689.9635077806,0.0,681689.9635077806,681689.9635077806,13031.545298335028
2463,552646.5018497207,0.0,552646.5018497207,552646.5018497207,10742.787975630692
2464,331704.19757390546,0.0,331704.19757390546,331704.19757390546,6681.031022726874
2465,205961.5212163277,0.0,205961.5212163277,205961.5212163277,4266.043840886781
2466,92178.69861770803,0.0,92178.69861770803,92178.69861770803,1963.4278052261047
2467,67629.5812919201,0.0,67629.5812919201,67629.5812919201,1437.3794204786493
2468,15887.325751056873,0.0,15887.325751056873,15887.325751056873,334.1722058778578
2469,954.382038625773,0.0,954.382038625773,954.382038625773,0.0
2470,0.0,0.0,0.0,0.0,0.0
2471,32037.247731658623,0.0,32037.247731658623,32037.247731658623,568.732654074904
2472,82634.19835197997,0.0,82634.19835197997,82634.19835197997,1581.964500402135
2473,258602.31795042928,0.0,258602.31795042928,258602.31795042928,5014.324452974984
2474,270584.11047045415,0.0,270584.11047045415,270584.11047045415,5518.02583833952
2475,373316.5574409175,0.0,373316.5574409175,373316.5574409175,7461.205409445471
2476,409871.36862172734,0.0,409871.36862172734,409871.36862172734,8140.535232786095
2477,1014164.9584137979,0.0,1014164.9584137979,1014164.9584137979,18700.531757115197
2478,703967.1863591275,0.0,703967.1863591275,703967.1863591275,13420.085918929784
2479,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19451.785066334844
2480,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19451.755562169477
2481,915640.8922493462,0.0,915640.8922493462,915640.8922493462,17051.03192933518
2482,1012111.9090721097,0.0,1012111.9090721097,1012111.9090721097,18666.26623492143
2483,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19451.667607092477
2484,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19451.63810289774
2485,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19451.60859869563
2486,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19451.579094486144
2487,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19451.54959026928
2488,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19451.52008604503
2489,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19451.49058181341
2490,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19451.46107757442
2491,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19451.43157332804
2492,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19451.402069074287
2493,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19451.372564813166
2494,197899.66801093463,0.0,197899.66801093463,197899.66801093463,4107.378841342617
2495,110299.97595565,0.0,110299.97595565,110299.97595565,2347.0289586439635
2496,622285.5702812541,0.0,622285.5702812541,622285.5702812541,11845.591788711135
2497,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19451.17674613561
2498,241570.98341576805,0.0,241570.98341576805,241570.98341576805,4958.754759079905
2499,130908.68140802863,0.0,130908.68140802863,130908.68140802863,2773.1692014106993
2500,141574.5969376716,0.0,141574.5969376716,141574.5969376716,2988.2600183984196
2501,212165.74494365446,0.0,212165.74494365446,212165.74494365446,4386.85078585125
2502,428865.3670237198,0.0,428865.3670237198,428865.3670237198,8490.846085107223
2503,826642.5757791053,0.0,826642.5757791053,826642.5757791053,15538.970995551812
2504,524074.0858222597,0.0,524074.0858222597,524074.0858222597,10226.968089397124
2505,719859.9415854712,0.0,719859.9415854712,719859.9415854712,13696.524171462228
2506,934923.0760427839,0.0,934923.0760427839,934923.0760427839,17375.037176802758
2507,809015.9762749501,0.0,809015.9762749501,809015.9762749501,15236.987381757186
2508,961989.8408249831,0.0,961989.8408249831,961989.8408249831,17829.19540626474
2509,920928.0368647119,0.0,920928.0368647119,920928.0368647119,17139.37407041535
2510,1038713.4906477969,0.0,1038713.4906477969,1038713.4906477969,19106.761637944914
2511,935274.5300988487,0.0,935274.5300988487,935274.5300988487,17380.814347297706
2512,817935.998553339,0.0,817935.998553339,817935.998553339,15389.747854463138
2513,272946.6511117781,0.0,272946.6511117781,272946.6511117781,5562.934617029998
2514,250177.32876386328,0.0,250177.32876386328,250177.32876386328,5124.962978681883
2515,294878.70302727626,0.0,294878.70302727626,294878.70302727626,5982.006746636157
2516,532096.6991094085,0.0,532096.6991094085,532096.6991094085,10371.496118529009
2517,148132.92178053004,0.0,148132.92178053004,148132.92178053004,3119.8710295928336
2518,706625.2887784245,0.0,706625.2887784245,706625.2887784245,13465.587924962096
2519,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19450.566576090467
2520,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19450.51201885214
2521,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19450.48251436845
2522,730137.6220835287,0.0,730137.6220835287,730137.6220835287,13874.912086518254
2523,778966.1792107783,0.0,778966.1792107783,778966.1792107783,14719.94368803315
2524,484929.38686807343,0.0,484929.38686807343,484929.38686807343,9517.076504832983
2525,559457.6011457443,0.0,559457.6011457443,559457.6011457443,10863.164889098134
2526,634998.0677478858,0.0,634998.0677478858,634998.0677478858,12207.655017727202
2527,329101.21673885157,0.0,329101.21673885157,329101.21673885157,6630.727324359592
2528,163358.06081406667,0.0,163358.06081406667,163358.06081406667,3424.023384134269
2529,89523.9897464219,0.0,89523.9897464219,89523.9897464219,1905.3071088047218
2530,155742.5920536962,0.0,155742.5920536962,155742.5920536962,3140.45809186231
2531,59064.68349601224,0.0,59064.68349601224,59064.68349601224,1255.280035894374
2532,100636.60792471368,0.0,100636.60792471368,100636.60792471368,1985.5244441523134
2533,87792.16833982582,0.0,87792.16833982582,87792.16833982582,1866.2205062056164
2534,85449.49744424,0.0,85449.49744424,85449.49744424,1818.5536502438529
2535,69147.88426569247,0.0,69147.88426569247,69147.88426569247,1471.7724110703825
2536,107595.47823512621,0.0,107595.47823512621,107595.47823512621,2155.9596224841343
2537,86303.26830872842,0.0,86303.26830872842,86303.26830872842,1835.8974595203551
2538,151451.59132152723,0.0,151451.59132152723,151451.59132152723,3039.528533276195
2539,685221.2753435818,0.0,685221.2753435818,685221.2753435818,13089.924289274793
2540,873207.6661304724,0.0,873207.6661304724,873207.6661304724,16330.215607112897
2541,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19448.454332676385
2542,952319.8147858555,0.0,952319.8147858555,952319.8147858555,17664.874791842132
2543,707111.706211287,0.0,707111.706211287,707111.706211287,13472.463650866268
2544,798563.8845410176,0.0,798563.8845410176,798563.8845410176,15055.523487752625
2545,620431.2393542079,0.0,620431.2393542079,620431.2393542079,11948.548050187817
2546,858882.079629393,0.0,858882.079629393,858882.079629393,16086.62330063272
2547,976883.6753555017,0.0,976883.6753555017,976883.6753555017,18075.906552425393
2548,609654.0958682585,0.0,609654.0958682585,609654.0958682585,11757.342019954596
2549,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19448.224161953432
2550,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19448.19465689755
2551,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19448.165151834295
2552,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19448.135646763643
2553,110755.61147984087,0.0,110755.61147984087,110755.61147984087,2355.8430025694115
2554,764544.0185447256,0.0,764544.0185447256,764544.0185447256,14302.920659923046
2555,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19447.965343005148
2556,522428.78927394195,0.0,522428.78927394195,522428.78927394195,10195.505487225057
2557,717471.0507525973,0.0,717471.0507525973,717471.0507525973,13652.665091339239
2558,379026.85036123276,0.0,379026.85036123276,379026.85036123276,7565.948729019657
2559,555162.720585613,0.0,555162.720585613,555162.720585613,10784.618500288907
2560,921179.6847899288,0.0,921179.6847899288,921179.6847899288,17140.89814659456
2561,914314.0370233427,0.0,914314.0370233427,914314.0370233427,17025.13570085373
2562,394115.5923695273,0.0,394115.5923695273,394115.5923695273,7846.580375486505
2563,491511.2827029803,0.0,491511.2827029803,491511.2827029803,9635.33356221884
2564,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19447.711765018128
2565,701713.5278764586,0.0,701713.5278764586,701713.5278764586,13377.725522972398
2566,741726.978069162,0.0,741726.978069162,741726.978069162,14073.98536632792
2567,439839.669502976,0.0,439839.669502976,439839.669502976,8691.084008008223
2568,1009499.9086334906,0.0,1009499.9086334906,1009499.9086334906,18618.883947621463
2569,37007.784660081095,0.0,37007.784660081095,37007.784660081095,787.3356936198845
2570,93322.58149058843,0.0,93322.58149058843,93322.58149058843,1784.556430267968
2571,651683.954683718,0.0,651683.954683718,651683.954683718,12068.733923593403
2572,590676.453017354,0.0,590676.453017354,590676.453017354,11418.77264457956
2573,497398.0218763712,0.0,497398.0218763712,497398.0218763712,9741.615481613277
2574,434977.27081819583,0.0,434977.27081819583,434977.27081819583,8601.165273295614
2575,244178.67508175946,0.0,244178.67508175946,244178.67508175946,5007.811762306236
2576,0.0,0.0,0.0,0.0,0.0
2577,0.0,0.0,0.0,0.0,0.0
2578,13148.157237675372,0.0,13148.157237675372,13148.157237675372,232.43351786082377
2579,0.0,0.0,0.0,0.0,0.0
2580,0.0,0.0,0.0,0.0,0.0
2581,44073.68558431636,0.0,44073.68558431636,44073.68558431636,782.170340653435
2582,91687.85512291652,0.0,91687.85512291652,91687.85512291652,1786.4409834896612
2583,192659.74773990596,0.0,192659.74773990596,192659.74773990596,3841.836623181098
2584,617859.238128422,0.0,617859.238128422,617859.238128422,11900.794738988772
2585,772329.5536717202,0.0,772329.5536717202,772329.5536717202,14601.24380025816
2586,687958.2684260731,0.0,687958.2684260731,687958.2684260731,13135.316284413075
2587,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.95632436026
2588,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.92681848709
2589,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.89731260654
2590,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.86780671861
2591,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.838300823296
2592,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.808794920602
2593,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.779289010534
2594,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.74978309309
2595,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.72027716826
2596,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.690771236048
2597,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.661265296458
2598,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.631759349486
2599,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.60225339514
2600,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.57274743341
2601,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.543241464296
2602,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.51373548781
2603,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.48422950395
2604,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.454723512696
2605,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.425217514072
2606,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.39571150806
2607,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.366205494673
2608,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.336699473904
2609,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.30719344575
2610,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.277687410227
2611,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.248181367322
2612,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.218675317028
2613,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.189169259364
2614,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.159663194314
2615,746555.6772235523,0.0,746555.6772235523,746555.6772235523,14154.994303195414
2616,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.10161031255
2617,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19444.0721042256
2618,479497.3284787454,0.0,479497.3284787454,479497.3284787454,9414.754705705582
2619,329379.8422983664,0.0,329379.8422983664,329379.8422983664,6633.524272916643
2620,189327.70828352746,0.0,189327.70828352746,189327.70828352746,3936.923195659977
2621,210965.82449438152,0.0,210965.82449438152,210965.82449438152,4361.497937612804
2622,301245.37270795315,0.0,301245.37270795315,301245.37270795315,6100.736616758903
2623,0.0,0.0,0.0,0.0,0.0
2624,0.0,0.0,0.0,0.0,0.0
2625,0.0,0.0,0.0,0.0,0.0
2626,0.0,0.0,0.0,0.0,0.0
2627,0.0,0.0,0.0,0.0,0.0
2628,0.0,0.0,0.0,0.0,0.0
2629,0.0,0.0,0.0,0.0,0.0
2630,0.0,0.0,0.0,0.0,0.0
2631,0.0,0.0,0.0,0.0,0.0
2632,0.0,0.0,0.0,0.0,0.0
2633,0.0,0.0,0.0,0.0,0.0
2634,0.0,0.0,0.0,0.0,0.0
2635,0.0,0.0,0.0,0.0,0.0
2636,0.0,0.0,0.0,0.0,0.0
2637,66381.74643845948,0.0,66381.74643845948,66381.74643845948,1175.9998995922601
2638,148346.23179766844,0.0,148346.23179766844,148346.23179766844,2889.368002761665
2639,246606.7541969825,0.0,246606.7541969825,246606.7541969825,5053.529585661521
2640,604607.035496599,0.0,604607.035496599,604607.035496599,11664.01042524119
2641,958715.2265294223,0.0,958715.2265294223,958715.2265294223,17766.60493525084
2642,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.501101578328
2643,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.47159509105
2644,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.442088596385
2645,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.41258209435
2646,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.383075584923
2647,667014.7050263431,0.0,667014.7050263431,667014.7050263431,12766.256055133921
2648,971302.6333807581,0.0,971302.6333807581,971302.6333807581,17977.041937738704
2649,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.296044164825
2650,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.26653762625
2651,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.2370310803
2652,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.20752452696
2653,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.178017966256
2654,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.14851139816
2655,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.11900482268
2656,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.08949823983
2657,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.05999164959
2658,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.030485051975
2659,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19442.000978446973
2660,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.97147183459
2661,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.94196521483
2662,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.912458587696
2663,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.88295195317
2664,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.853445311262
2665,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.823938661983
2666,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.79443200532
2667,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.76492534127
2668,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.735418669843
2669,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.70591199104
2670,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.67640530485
2671,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.64689861128
2672,232407.99682434165,0.0,232407.99682434165,232407.99682434165,4778.384094635748
2673,140514.61615605818,0.0,140514.61615605818,140514.61615605818,2965.155081509657
2674,253981.67155412678,0.0,253981.67155412678,253981.67155412678,5195.490746600311
2675,277712.13615714776,0.0,277712.13615714776,277712.13615714776,5651.116665355281
2676,527364.8665466881,0.0,527364.8665466881,527364.8665466881,10280.876907202877
2677,628887.647996268,0.0,628887.647996268,628887.647996268,12093.694407603778
2678,865686.347407814,0.0,865686.347407814,865686.347407814,16196.441745967093
2679,872886.901244205,0.0,872886.901244205,872886.901244205,16318.679939447922
2680,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.398856980843
2681,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.36935021784
2682,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.33984344747
2683,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.310336669703
2684,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.280829884567
2685,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.251323092045
2686,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.221816292145
2687,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19441.19230948486
2688,205852.84647391256,0.0,205852.84647391256,205852.84647391256,4260.734142554385
2689,398065.32078651263,0.0,398065.32078651263,398065.32078651263,7916.83599209018
2690,471698.93834195903,0.0,471698.93834195903,471698.93834195903,9271.026017898183
2691,564839.7271019132,0.0,564839.7271019132,564839.7271019132,10953.902097115928
2692,910716.7824762567,0.0,910716.7824762567,910716.7824762567,16958.412805975633
2693,746964.4128604116,0.0,746964.4128604116,746964.4128604116,14159.680853775315
2694,873280.7324847466,0.0,873280.7324847466,873280.7324847466,16324.968980792433
2695,832981.006592039,0.0,832981.006592039,832981.006592039,15638.931038138524
2696,615873.4573801119,0.0,615873.4573801119,615873.4573801119,11862.88220185798
2697,736265.0984431694,0.0,736265.0984431694,736265.0984431694,13974.10448224379
2698,666824.2684713283,0.0,666824.2684713283,666824.2684713283,12761.864518165808
2699,813153.9310192222,0.0,813153.9310192222,813153.9310192222,15299.702133751383
2700,585643.847855015,0.0,585643.847855015,585643.847855015,11325.394031627717
2701,641506.6827836162,0.0,641506.6827836162,641506.6827836162,12316.125073339494
2702,696759.4815027422,0.0,696759.4815027422,696759.4815027422,13286.15903140318
2703,809511.9817633944,0.0,809511.9817633944,809511.9817633944,15237.197475131698
2704,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19440.6867290818
2705,1027217.9854092767,0.0,1027217.9854092767,1027217.9854092767,18906.324350276307
2706,1013956.2738749958,0.0,1013956.2738749958,1013956.2738749958,18686.21319365607
2707,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19440.59843105424
2708,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19440.56892409102
2709,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19440.53941712041
2710,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19440.509910142424
2711,919939.6885030607,0.0,919939.6885030607,919939.6885030607,17113.404080385706
2712,662116.5808788195,0.0,662116.5808788195,662116.5808788195,12678.863573902805
2713,718895.2509822046,0.0,718895.2509822046,718895.2509822046,13671.907137163153
2714,640263.183512313,0.0,640263.183512313,640263.183512313,12293.926806898307
2715,567685.4643243628,0.0,567685.4643243628,567685.4643243628,11004.403297984849
2716,565191.9936202818,0.0,565191.9936202818,565191.9936202818,10959.767606046817
2717,568457.1846952378,0.0,568457.1846952378,568457.1846952378,11018.173894120218
2718,406054.07807988505,0.0,406054.07807988505,406054.07807988505,8064.463681565116
2719,68560.14302009168,0.0,68560.14302009168,68560.14302009168,1459.0395688763194
2720,41284.65971727851,0.0,41284.65971727851,41284.65971727851,877.8022577892038
2721,113859.27333406752,0.0,113859.27333406752,113859.27333406752,2162.026583680395
2722,118325.76485494584,0.0,118325.76485494584,118325.76485494584,2501.519500058341
2723,118629.21029839973,0.0,118629.21029839973,118629.21029839973,2522.1419271622194
2724,188889.88585998406,0.0,188889.88585998406,188889.88585998406,3927.1649576556565
2725,261160.36716190595,0.0,261160.36716190595,261160.36716190595,5332.937466881666
2726,248546.2663724227,0.0,248546.2663724227,248546.2663724227,5089.958605279282
2727,300442.5355869639,0.0,300442.5355869639,300442.5355869639,6083.775525481084
2728,355431.1354296417,0.0,355431.1354296417,355431.1354296417,7121.34273736495
2729,507805.7517917322,0.0,507805.7517917322,507805.7517917322,9926.143276052659
2730,812276.376158705,0.0,812276.376158705,812276.376158705,15283.299736639103
2731,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19439.125973175476
2732,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19439.096465843868
2733,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19439.066958504878
2734,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19439.037451158507
2735,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19439.00794380475
2736,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19438.978436443613
2737,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19438.948929075097
2738,1049528.2710858283,0.0,1049528.2710858283,1049528.2710858283,19273.8927897237
2739,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19438.889942727987
2740,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19438.86043533733
2741,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19438.83092793929
2742,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19438.80142053387
2743,698913.9033636238,0.0,698913.9033636238,698913.9033636238,13322.359972422968
2744,465522.67187277164,0.0,465522.67187277164,465522.67187277164,9157.057292049858
2745,444126.80704278685,0.0,444126.80704278685,444126.80704278685,8765.34904308323
2746,350960.41832666524,0.0,350960.41832666524,350960.41832666524,7037.320429685311
2747,232737.9947220368,0.0,232737.9947220368,232737.9947220368,4783.928316191103
2748,170682.97470436117,0.0,170682.97470436117,170682.97470436117,3567.0861630451413
2749,81218.34538053436,0.0,81218.34538053436,81218.34538053436,1727.5709437936212
2750,90419.57039286876,0.0,90419.57039286876,90419.57039286876,1893.0969210724331
2751,166319.20814476712,0.0,166319.20814476712,166319.20814476712,3340.3956526042784
2752,123484.09405104785,0.0,123484.09405104785,123484.09405104785,2620.569758582204
2753,125993.37897554472,0.0,125993.37897554472,125993.37897554472,2671.4345283657667
2754,86550.090276759,0.0,86550.090276759,86550.090276759,1839.7645043205532
2755,75773.1555492503,0.0,75773.1555492503,75773.1555492503,1609.3263899850567
2756,144442.9784890813,0.0,144442.9784890813,144442.9784890813,2851.026991605961
2757,174819.08274461978,0.0,174819.08274461978,174819.08274461978,3648.832367445368
2758,498301.9977689635,0.0,498301.9977689635,498301.9977689635,9753.006839725
2759,831397.2901271619,0.0,831397.2901271619,831397.2901271619,15609.017006381371
2760,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19437.468109007063
2761,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19437.43860126062
2762,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19437.4090935068
2763,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19437.3795857456
2764,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19437.350077977015
2765,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19437.320570201045
